,0,1,2,3,4
634,0.03,0.03,0.03,0.03,0.03
635,0.01,0.01,0.01,0.01,0.01
636,0.01,0.01,0.01,0.01,0.01
637,0.01,0.01,0.01,0.01,0.01
638,0.01,0.03,0.03,0.03,0.03
639,0.01,0.01,0.01,0.01,0.01
640,0.01,0.01,0.01,0.01,0.01
641,0.03,0.03,0.03,0.03,0.03
642,0.03,0.03,0.03,0.03,0.03
643,0.01,0.01,0.01,0.01,0.01
644,0.01,0.03,0.03,0.03,0.03
645,0.03,0.03,0.03,0.01,0.01
646,0.01,0.01,0.01,0.01,0.01
647,0.03,0.03,0.03,0.03,0.03
648,0.03,0.03,0.03,0.03,0.03
649,0.01,0.01,0.01,0.01,0.01
650,0.01,0.01,0.01,0.01,0.01
651,0.01,0.01,0.01,0.03,0.01
652,0.01,0.01,0.01,0.01,0.01
653,0.03,0.03,0.03,0.01,0.03
654,0.01,0.01,0.01,0.01,0.01
655,0.01,0.01,0.01,0.01,0.01
656,0.01,0.01,0.01,0.01,0.01
657,0.01,0.01,0.01,0.01,0.01
658,0.03,0.03,0.03,0.03,0.03
659,0.03,0.03,0.03,0.03,0.03
660,0.01,0.01,0.01,0.01,0.01
661,0.03,0.03,0.03,0.03,0.03
662,0.05,0.03,0.03,0.05,0.05
663,0.01,0.03,0.01,0.01,0.03
664,0.01,0.03,0.01,0.01,0.03
665,0.03,0.03,0.03,0.03,0.03
666,0.03,0.03,0.03,0.03,0.01
667,0.01,0.01,0.01,0.03,0.03
668,0.05,0.05,0.05,0.05,0.05
669,0.03,0.03,0.03,0.03,0.03
670,0.03,0.01,0.01,0.01,0.05
671,0.03,0.03,0.03,0.03,0.01
672,0.01,0.01,0.01,0.01,0.01
673,0.03,0.03,0.03,0.03,0.03
674,0.01,0.01,0.01,0.01,0.01
675,0.03,0.03,0.05,0.03,0.03
676,0.01,0.01,0.01,0.01,0.01
677,0.01,0.01,0.01,0.01,0.01
678,0.01,0.01,0.01,0.01,0.01
679,0.03,0.03,0.03,0.03,0.03
680,0.01,0.01,0.01,0.01,0.01
681,0.01,0.01,0.01,0.03,0.01
682,0.01,0.01,0.01,0.01,0.01
683,0.01,0.01,0.01,0.01,0.01
684,0.03,0.03,0.03,0.03,0.03
685,0.01,0.01,0.01,0.01,0.01
686,0.03,0.03,0.01,0.01,0.03
687,0.03,0.03,0.03,0.03,0.03
688,0.01,0.01,0.01,0.03,0.01
689,0.01,0.01,0.01,0.01,0.01
690,0.03,0.03,0.03,0.01,0.03
691,0.03,0.03,0.03,0.01,0.03
692,0.01,0.01,0.03,0.01,0.01
693,0.03,0.03,0.03,0.03,0.03
694,0.01,0.01,0.01,0.01,0.01
695,0.01,0.01,0.01,0.01,0.01
696,0.03,0.01,0.01,0.03,0.03
697,0.01,0.01,0.01,0.01,0.01
698,0.01,0.01,0.01,0.01,0.01
699,0.03,0.03,0.03,0.03,0.03
700,0.01,0.01,0.01,0.01,0.03
701,0.01,0.01,0.01,0.01,0.01
702,0.01,0.01,0.01,0.01,0.01
703,0.01,0.01,0.01,0.01,0.01
704,0.03,0.03,0.03,0.03,0.03
705,0.01,0.01,0.01,0.01,0.01
706,0.03,0.03,0.03,0.01,0.03
707,0.01,0.01,0.01,0.01,0.01
708,0.01,0.01,0.01,0.03,0.01
709,0.01,0.01,0.01,0.01,0.01
710,0.03,0.03,0.03,0.03,0.03
711,0.01,0.01,0.01,0.01,0.01
712,0.01,0.01,0.01,0.01,0.01
713,0.03,0.03,0.03,0.03,0.03
714,0.03,0.03,0.03,0.01,0.03
715,0.01,0.01,0.01,0.01,0.01
716,0.03,0.01,0.01,0.03,0.01
717,0.01,0.01,0.01,0.03,0.01
718,0.01,0.01,0.01,0.01,0.01
719,0.01,0.01,0.01,0.01,0.01
720,0.01,0.01,0.01,0.01,0.01
721,0.03,0.03,0.03,0.03,0.03
722,0.01,0.01,0.01,0.01,0.01
723,0.03,0.03,0.03,0.03,0.03
724,0.03,0.05,0.03,0.03,0.03
725,0.01,0.01,0.01,0.01,0.01
726,0.01,0.01,0.01,0.01,0.01
727,0.03,0.03,0.03,0.03,0.03
728,0.03,0.03,0.03,0.03,0.03
729,0.03,0.03,0.03,0.03,0.03
730,0.01,0.01,0.01,0.01,0.01
731,0.03,0.03,0.03,0.03,0.03
732,0.01,0.03,0.03,0.01,0.03
733,0.03,0.03,0.03,0.03,0.03
734,0.03,0.01,0.01,0.03,0.01
735,0.01,0.03,0.03,0.01,0.03
736,0.01,0.01,0.01,0.01,0.01
737,0.03,0.03,0.03,0.03,0.03
738,0.07,0.07,0.07,0.07,0.07
739,0.01,0.01,0.01,0.01,0.01
740,0.01,0.01,0.01,0.01,0.01
741,0.01,0.01,0.01,0.01,0.01
742,0.01,0.03,0.03,0.03,0.03
743,0.03,0.03,0.03,0.03,0.03
744,0.01,0.01,0.01,0.01,0.01
745,0.03,0.03,0.03,0.03,0.03
746,0.03,0.03,0.03,0.01,0.03
747,0.03,0.03,0.03,0.03,0.03
748,0.05,0.05,0.05,0.03,0.05
749,0.01,0.01,0.01,0.01,0.01
750,0.01,0.01,0.01,0.01,0.01
751,0.03,0.03,0.03,0.03,0.03
752,0.01,0.01,0.01,0.01,0.01
753,0.01,0.01,0.01,0.01,0.01
754,0.03,0.03,0.03,0.03,0.03
755,0.01,0.01,0.01,0.01,0.01
756,0.03,0.03,0.03,0.03,0.03
757,0.03,0.03,0.03,0.03,0.03
758,0.03,0.01,0.01,0.01,0.03
759,0.01,0.01,0.01,0.01,0.01
760,0.03,0.03,0.03,0.03,0.03
761,0.03,0.03,0.03,0.03,0.03
762,0.01,0.01,0.01,0.01,0.03
763,0.03,0.03,0.03,0.03,0.03
764,0.01,0.01,0.01,0.01,0.01
765,0.05,0.05,0.05,0.05,0.05
766,0.01,0.01,0.01,0.01,0.01
767,0.01,0.01,0.01,0.01,0.01
768,0.03,0.03,0.03,0.03,0.03
769,0.01,0.01,0.01,0.01,0.01
770,0.03,0.03,0.03,0.01,0.01
771,0.03,0.03,0.03,0.03,0.03
772,0.03,0.03,0.03,0.03,0.03
773,0.01,0.01,0.01,0.01,0.01
774,0.03,0.03,0.03,0.03,0.03
775,0.01,0.01,0.01,0.01,0.01
776,0.01,0.01,0.01,0.01,0.01
777,0.01,0.01,0.01,0.01,0.01
778,0.01,0.03,0.03,0.03,0.03
779,0.03,0.03,0.03,0.03,0.03
780,0.01,0.01,0.01,0.01,0.01
781,0.03,0.03,0.03,0.03,0.03
782,0.03,0.03,0.03,0.03,0.03
783,0.01,0.01,0.01,0.01,0.01
784,0.01,0.03,0.01,0.01,0.01
785,0.03,0.03,0.03,0.03,0.03
786,0.03,0.03,0.03,0.03,0.03
787,0.01,0.01,0.03,0.01,0.03
788,0.03,0.03,0.05,0.03,0.03
789,0.03,0.03,0.05,0.03,0.05
790,0.03,0.01,0.03,0.03,0.03
791,0.01,0.01,0.01,0.01,0.01
792,0.01,0.01,0.01,0.01,0.01
793,0.01,0.01,0.01,0.01,0.01
794,0.01,0.01,0.01,0.01,0.01
795,0.01,0.01,0.01,0.01,0.01
796,0.01,0.01,0.01,0.01,0.01
797,0.01,0.01,0.01,0.01,0.01
798,0.03,0.05,0.05,0.05,0.05
799,0.03,0.03,0.03,0.03,0.03
800,0.01,0.01,0.01,0.01,0.01
801,0.03,0.03,0.03,0.03,0.03
802,0.01,0.01,0.01,0.01,0.01
803,0.03,0.03,0.01,0.01,0.03
804,0.03,0.03,0.01,0.01,0.03
805,0.03,0.03,0.01,0.01,0.03
806,0.01,0.01,0.03,0.03,0.01
807,0.01,0.01,0.03,0.03,0.01
808,0.03,0.03,0.01,0.01,0.03
809,0.01,0.01,0.01,0.01,0.01
810,0.01,0.01,0.01,0.01,0.01
811,0.01,0.01,0.01,0.01,0.01
812,0.03,0.03,0.03,0.03,0.03
813,0.01,0.01,0.01,0.01,0.01
814,0.03,0.03,0.03,0.03,0.03
815,0.01,0.01,0.01,0.01,0.01
816,0.01,0.01,0.01,0.01,0.01
817,0.01,0.01,0.01,0.01,0.01
818,0.01,0.01,0.01,0.01,0.01
819,0.03,0.03,0.03,0.03,0.03
820,0.01,0.01,0.03,0.01,0.01
821,0.01,0.01,0.01,0.01,0.01
822,0.01,0.01,0.01,0.01,0.01
823,0.01,0.01,0.01,0.01,0.01
824,0.03,0.03,0.03,0.03,0.03
825,0.01,0.01,0.01,0.01,0.01
826,0.01,0.01,0.01,0.01,0.03
827,0.01,0.01,0.01,0.01,0.01
828,0.01,0.01,0.01,0.01,0.01
829,0.01,0.01,0.01,0.01,0.01
830,0.07,0.05,0.05,0.07,0.05
831,0.03,0.01,0.01,0.01,0.01
832,0.01,0.01,0.01,0.01,0.01
833,0.01,0.01,0.01,0.01,0.01
834,0.03,0.03,0.01,0.03,0.03
835,0.01,0.01,0.01,0.01,0.01
836,0.01,0.01,0.01,0.01,0.01
837,0.05,0.05,0.05,0.05,0.05
838,0.03,0.03,0.03,0.03,0.03
839,0.01,0.01,0.01,0.01,0.01
840,0.01,0.01,0.01,0.01,0.01
841,0.03,0.03,0.03,0.03,0.03
842,0.03,0.03,0.03,0.03,0.03
843,0.01,0.01,0.01,0.01,0.01
844,0.03,0.03,0.03,0.03,0.03
845,0.01,0.01,0.01,0.01,0.01
846,0.01,0.01,0.01,0.01,0.03
847,0.01,0.01,0.01,0.01,0.01
848,0.01,0.01,0.01,0.01,0.01
849,0.01,0.01,0.01,0.01,0.01
850,0.01,0.01,0.01,0.01,0.01
851,0.01,0.03,0.03,0.03,0.03
852,0.03,0.01,0.01,0.01,0.01
853,0.03,0.03,0.03,0.03,0.03
854,0.01,0.01,0.01,0.01,0.01
855,0.01,0.01,0.01,0.01,0.01
856,0.01,0.01,0.01,0.01,0.01
857,0.03,0.03,0.03,0.03,0.03
858,0.01,0.01,0.01,0.01,0.01
859,0.01,0.01,0.03,0.03,0.03
860,0.01,0.01,0.03,0.03,0.03
861,0.03,0.01,0.03,0.03,0.03
862,0.03,0.03,0.03,0.03,0.03
863,0.01,0.01,0.01,0.01,0.01
864,0.01,0.01,0.01,0.01,0.01
865,0.01,0.01,0.01,0.01,0.01
866,0.01,0.01,0.01,0.01,0.01
867,0.03,0.03,0.03,0.03,0.03
868,0.03,0.03,0.03,0.03,0.03
869,0.01,0.01,0.01,0.01,0.01
870,0.03,0.03,0.03,0.03,0.03
871,0.01,0.01,0.01,0.01,0.01
872,0.03,0.01,0.03,0.03,0.01
873,0.01,0.01,0.01,0.01,0.01
874,0.03,0.01,0.03,0.03,0.03
875,0.01,0.01,0.01,0.01,0.01
876,0.01,0.01,0.01,0.01,0.01
877,0.05,0.05,0.03,0.05,0.05
878,0.01,0.01,0.01,0.01,0.01
879,0.03,0.03,0.03,0.03,0.03
880,0.03,0.03,0.03,0.03,0.03
881,0.01,0.01,0.01,0.01,0.01
882,0.01,0.01,0.01,0.01,0.01
883,0.03,0.03,0.03,0.03,0.03
884,0.03,0.03,0.03,0.03,0.03
885,0.01,0.01,0.01,0.01,0.01
886,0.01,0.01,0.01,0.01,0.01
887,0.03,0.03,0.03,0.03,0.03
888,0.01,0.01,0.01,0.01,0.01
889,0.03,0.03,0.03,0.03,0.03
890,0.03,0.03,0.05,0.03,0.03
891,0.01,0.01,0.03,0.01,0.01
892,0.01,0.01,0.01,0.01,0.01
893,0.03,0.05,0.03,0.03,0.05
894,0.01,0.01,0.01,0.01,0.03
895,0.01,0.01,0.01,0.01,0.01
896,0.03,0.03,0.03,0.03,0.03
897,0.01,0.01,0.01,0.01,0.01
898,0.05,0.05,0.05,0.05,0.05
899,0.05,0.07,0.05,0.05,0.05
900,0.01,0.01,0.01,0.01,0.01
901,0.01,0.01,0.01,0.01,0.01
902,0.03,0.05,0.03,0.03,0.03
903,0.01,0.01,0.01,0.01,0.01
904,0.03,0.05,0.05,0.05,0.05
905,0.05,0.03,0.03,0.05,0.03
906,0.01,0.01,0.01,0.01,0.01
907,0.03,0.03,0.03,0.01,0.03
908,0.01,0.01,0.01,0.01,0.01
909,0.03,0.03,0.03,0.03,0.03
910,0.03,0.03,0.03,0.03,0.03
911,0.03,0.03,0.03,0.03,0.03
912,0.03,0.03,0.03,0.03,0.03
913,0.01,0.01,0.01,0.01,0.01
914,0.01,0.01,0.01,0.01,0.01
915,0.03,0.03,0.03,0.03,0.03
916,0.01,0.01,0.01,0.01,0.01
917,0.01,0.01,0.01,0.01,0.01
918,0.01,0.01,0.01,0.01,0.01
919,0.01,0.01,0.01,0.01,0.01
920,0.01,0.01,0.01,0.01,0.01
921,0.03,0.01,0.03,0.01,0.03
922,0.01,0.01,0.01,0.01,0.01
923,0.01,0.01,0.01,0.01,0.01
924,0.03,0.01,0.01,0.01,0.01
925,0.03,0.03,0.01,0.03,0.03
926,0.03,0.03,0.03,0.03,0.03
927,0.01,0.01,0.01,0.01,0.01
928,0.03,0.03,0.03,0.03,0.03
929,0.01,0.01,0.01,0.01,0.01
930,0.01,0.01,0.01,0.01,0.01
931,0.03,0.03,0.03,0.03,0.03
932,0.03,0.03,0.03,0.03,0.03
933,0.03,0.03,0.03,0.03,0.03
934,0.01,0.01,0.01,0.01,0.01
935,0.01,0.01,0.03,0.01,0.03
936,0.03,0.03,0.05,0.03,0.03
937,0.01,0.01,0.01,0.01,0.01
938,0.03,0.03,0.03,0.03,0.03
939,0.03,0.03,0.03,0.03,0.03
940,0.03,0.03,0.03,0.03,0.03
941,0.03,0.03,0.03,0.03,0.03
942,0.03,0.03,0.03,0.03,0.03
943,0.01,0.01,0.01,0.01,0.01
944,0.01,0.01,0.01,0.01,0.01
945,0.01,0.01,0.01,0.01,0.01
946,0.01,0.01,0.01,0.01,0.01
947,0.01,0.01,0.03,0.03,0.01
948,0.01,0.01,0.01,0.01,0.01
949,0.01,0.01,0.01,0.01,0.01
950,0.01,0.01,0.01,0.01,0.01
951,0.01,0.01,0.01,0.01,0.01
952,0.01,0.01,0.01,0.01,0.01
953,0.01,0.01,0.01,0.01,0.01
954,0.03,0.03,0.03,0.03,0.03
955,0.01,0.01,0.01,0.01,0.01
956,0.01,0.01,0.01,0.01,0.01
957,0.03,0.03,0.03,0.03,0.03
958,0.03,0.03,0.05,0.03,0.03
959,0.01,0.01,0.03,0.01,0.01
960,0.03,0.01,0.01,0.01,0.03
961,0.01,0.01,0.01,0.01,0.01
962,0.01,0.01,0.01,0.01,0.01
963,0.01,0.01,0.01,0.01,0.01
964,0.01,0.01,0.01,0.01,0.01
965,0.01,0.01,0.01,0.01,0.01
966,0.03,0.03,0.03,0.03,0.03
967,0.03,0.03,0.03,0.03,0.03
968,0.01,0.01,0.01,0.01,0.01
969,0.03,0.03,0.03,0.03,0.03
970,0.01,0.03,0.01,0.03,0.01
971,0.03,0.01,0.03,0.03,0.03
972,0.03,0.03,0.03,0.03,0.03
973,0.01,0.01,0.01,0.01,0.01
974,0.01,0.01,0.01,0.01,0.01
975,0.03,0.03,0.03,0.03,0.03
976,0.01,0.01,0.03,0.01,0.01
977,0.01,0.01,0.01,0.01,0.01
978,0.03,0.01,0.01,0.03,0.03
979,0.01,0.01,0.01,0.01,0.01
980,0.05,0.05,0.05,0.05,0.05
981,0.01,0.01,0.01,0.01,0.03
982,0.03,0.01,0.03,0.03,0.01
983,0.01,0.01,0.01,0.01,0.01
984,0.01,0.01,0.01,0.01,0.01
985,0.01,0.01,0.01,0.01,0.01
986,0.01,0.01,0.03,0.01,0.01
987,0.03,0.03,0.03,0.03,0.03
988,0.01,0.01,0.01,0.01,0.01
989,0.01,0.01,0.01,0.01,0.01
990,0.03,0.03,0.03,0.03,0.03
991,0.03,0.03,0.03,0.03,0.03
992,0.03,0.03,0.03,0.03,0.03
993,0.03,0.03,0.03,0.03,0.03
994,0.03,0.01,0.01,0.01,0.01
995,0.01,0.01,0.01,0.01,0.01
996,0.01,0.01,0.01,0.01,0.01
997,0.03,0.03,0.03,0.03,0.03
998,0.03,0.03,0.03,0.03,0.03
999,0.03,0.03,0.03,0.03,0.03
1000,0.03,0.03,0.03,0.03,0.03
1001,0.01,0.01,0.01,0.01,0.01
1002,0.01,0.01,0.01,0.01,0.01
1003,0.01,0.01,0.01,0.01,0.01
1004,0.03,0.03,0.03,0.03,0.03
1005,0.05,0.05,0.03,0.03,0.05
1006,0.03,0.03,0.03,0.03,0.03
1007,0.01,0.01,0.01,0.01,0.01
1008,0.01,0.01,0.01,0.01,0.01
1009,0.01,0.01,0.01,0.01,0.01
1010,0.01,0.01,0.01,0.01,0.01
1011,0.03,0.03,0.03,0.03,0.03
1012,0.03,0.03,0.03,0.03,0.03
1013,0.01,0.01,0.01,0.01,0.01
1014,0.03,0.03,0.03,0.03,0.01
1015,0.01,0.01,0.01,0.01,0.01
1016,0.01,0.01,0.01,0.01,0.01
1017,0.03,0.03,0.03,0.03,0.03
1018,0.05,0.05,0.07,0.05,0.07
1019,0.01,0.01,0.01,0.01,0.01
1020,0.01,0.01,0.01,0.01,0.01
1021,0.03,0.03,0.03,0.03,0.03
1022,0.01,0.01,0.01,0.01,0.01
1023,0.01,0.01,0.01,0.01,0.01
1024,0.01,0.03,0.01,0.01,0.01
1025,0.03,0.03,0.03,0.03,0.03
1026,0.03,0.03,0.03,0.03,0.03
1027,0.03,0.03,0.05,0.03,0.03
1028,0.03,0.01,0.01,0.03,0.01
1029,0.01,0.01,0.01,0.01,0.01
1030,0.01,0.01,0.01,0.01,0.01
1031,0.01,0.01,0.01,0.01,0.01
1032,0.01,0.01,0.01,0.01,0.01
1033,0.01,0.01,0.01,0.01,0.01
1034,0.01,0.01,0.01,0.01,0.01
1035,0.03,0.01,0.03,0.03,0.03
1036,0.01,0.01,0.01,0.01,0.01
1037,0.01,0.01,0.01,0.01,0.01
1038,0.01,0.01,0.01,0.01,0.01
1039,0.01,0.01,0.01,0.01,0.01
1040,0.01,0.01,0.01,0.01,0.01
1041,0.03,0.03,0.03,0.03,0.03
1042,0.01,0.01,0.01,0.01,0.01
1043,0.01,0.01,0.01,0.01,0.01
1044,0.01,0.01,0.01,0.01,0.01
1045,0.03,0.03,0.03,0.03,0.03
1046,0.01,0.01,0.01,0.01,0.01
1047,0.01,0.01,0.01,0.01,0.01
1048,0.01,0.01,0.01,0.01,0.01
1049,0.01,0.01,0.01,0.01,0.01
1050,0.01,0.01,0.01,0.01,0.01
1051,0.03,0.03,0.03,0.03,0.03
1052,0.01,0.03,0.03,0.03,0.03
1053,0.01,0.03,0.03,0.03,0.03
1054,0.01,0.01,0.01,0.01,0.01
1055,0.03,0.03,0.03,0.03,0.03
1056,0.03,0.03,0.03,0.03,0.03
1057,0.03,0.03,0.01,0.03,0.01
1058,0.01,0.01,0.01,0.01,0.01
1059,0.03,0.03,0.03,0.03,0.03
1060,0.01,0.01,0.01,0.01,0.01
1061,0.01,0.01,0.01,0.01,0.01
1062,0.01,0.01,0.01,0.01,0.01
1063,0.01,0.01,0.01,0.01,0.01
1064,0.01,0.03,0.03,0.03,0.01
1065,0.03,0.03,0.03,0.03,0.03
1066,0.03,0.03,0.03,0.03,0.03
1067,0.03,0.03,0.03,0.03,0.03
1068,0.01,0.01,0.03,0.01,0.03
1069,0.01,0.01,0.01,0.01,0.01
1070,0.01,0.03,0.01,0.01,0.01
1071,0.01,0.01,0.03,0.01,0.01
1072,0.05,0.05,0.03,0.05,0.05
1073,0.03,0.05,0.03,0.05,0.03
1074,0.01,0.01,0.01,0.01,0.01
1075,0.05,0.03,0.03,0.03,0.03
1076,0.03,0.03,0.03,0.03,0.03
1077,0.01,0.01,0.01,0.01,0.01
1078,0.01,0.01,0.01,0.01,0.01
1079,0.01,0.01,0.01,0.01,0.01
1080,0.01,0.01,0.01,0.01,0.01
1081,0.01,0.01,0.01,0.01,0.01
1082,0.03,0.03,0.03,0.03,0.03
1083,0.01,0.01,0.01,0.01,0.01
1084,0.01,0.01,0.01,0.01,0.01
1085,0.01,0.01,0.01,0.01,0.01
1086,0.01,0.01,0.01,0.01,0.01
1087,0.03,0.03,0.03,0.03,0.03
1088,0.01,0.01,0.01,0.01,0.01
1089,0.03,0.03,0.03,0.03,0.03
1090,0.03,0.03,0.03,0.03,0.03
1091,0.03,0.03,0.03,0.03,0.03
1092,0.03,0.01,0.03,0.03,0.03
1093,0.01,0.01,0.01,0.01,0.01
1094,0.01,0.01,0.01,0.01,0.01
1095,0.01,0.01,0.01,0.01,0.01
1096,0.03,0.03,0.03,0.03,0.03
1097,0.01,0.01,0.01,0.03,0.01
1098,0.01,0.01,0.01,0.01,0.01
1099,0.01,0.01,0.01,0.01,0.01
1100,0.01,0.01,0.01,0.01,0.01
1101,0.01,0.01,0.01,0.01,0.01
1102,0.03,0.03,0.03,0.03,0.03
1103,0.01,0.01,0.01,0.01,0.01
1104,0.01,0.01,0.01,0.01,0.01
1105,0.01,0.01,0.01,0.01,0.01
1106,0.01,0.01,0.01,0.01,0.01
1107,0.01,0.01,0.01,0.01,0.01
1108,0.03,0.03,0.03,0.03,0.03
1109,0.01,0.01,0.01,0.01,0.01
1110,0.01,0.01,0.01,0.01,0.01
1111,0.01,0.01,0.01,0.01,0.01
1112,0.01,0.01,0.01,0.01,0.01
1113,0.01,0.01,0.01,0.01,0.01
1114,0.03,0.03,0.03,0.03,0.03
1115,0.03,0.03,0.03,0.03,0.03
1116,0.01,0.01,0.01,0.01,0.01
1117,0.01,0.03,0.03,0.01,0.01
1118,0.01,0.01,0.01,0.01,0.01
1119,0.03,0.03,0.03,0.03,0.03
1120,0.03,0.03,0.01,0.03,0.03
1121,0.01,0.01,0.01,0.01,0.03
1122,0.01,0.01,0.01,0.01,0.01
1123,0.01,0.01,0.01,0.01,0.01
1124,0.03,0.05,0.05,0.05,0.03
1125,0.01,0.03,0.01,0.03,0.03
1126,0.01,0.01,0.01,0.01,0.01
1127,0.03,0.01,0.01,0.03,0.01
1128,0.03,0.03,0.03,0.03,0.03
1129,0.01,0.01,0.01,0.01,0.01
1130,0.01,0.01,0.01,0.01,0.01
1131,0.01,0.01,0.01,0.01,0.01
1132,0.03,0.03,0.03,0.03,0.03
1133,0.01,0.01,0.01,0.01,0.01
1134,0.03,0.03,0.03,0.03,0.03
1135,0.01,0.01,0.01,0.01,0.01
1136,0.01,0.01,0.01,0.01,0.01
1137,0.01,0.01,0.01,0.01,0.01
1138,0.03,0.03,0.03,0.03,0.03
1139,0.01,0.01,0.03,0.01,0.01
1140,0.01,0.01,0.01,0.01,0.01
1141,0.01,0.01,0.01,0.01,0.01
1142,0.03,0.03,0.03,0.03,0.03
1143,0.01,0.01,0.01,0.01,0.01
1144,0.03,0.03,0.03,0.03,0.03
1145,0.05,0.05,0.05,0.05,0.03
1146,0.03,0.03,0.03,0.03,0.03
1147,0.03,0.03,0.03,0.03,0.03
1148,0.01,0.03,0.01,0.01,0.01
1149,0.03,0.03,0.03,0.03,0.05
1150,0.01,0.01,0.01,0.01,0.01
1151,0.01,0.01,0.01,0.01,0.01
1152,0.01,0.01,0.01,0.01,0.01
1153,0.01,0.01,0.01,0.01,0.01
1154,0.01,0.01,0.01,0.01,0.01
1155,0.01,0.01,0.01,0.01,0.01
1156,0.01,0.01,0.01,0.01,0.01
1157,0.01,0.01,0.01,0.01,0.01
1158,0.01,0.01,0.01,0.01,0.01
1159,0.03,0.03,0.03,0.03,0.03
1160,0.03,0.03,0.03,0.03,0.03
1161,0.03,0.03,0.03,0.03,0.03
1162,0.01,0.01,0.01,0.01,0.01
1163,0.01,0.01,0.01,0.01,0.01
1164,0.01,0.01,0.01,0.01,0.01
1165,0.03,0.03,0.03,0.03,0.03
1166,0.05,0.03,0.05,0.05,0.05
1167,0.03,0.03,0.03,0.03,0.03
1168,0.01,0.01,0.01,0.01,0.01
1169,0.05,0.03,0.03,0.05,0.05
1170,0.01,0.01,0.01,0.01,0.01
1171,0.03,0.03,0.03,0.03,0.01
1172,0.01,0.03,0.01,0.01,0.01
1173,0.03,0.03,0.03,0.03,0.03
1174,0.03,0.03,0.03,0.03,0.03
1175,0.01,0.01,0.01,0.01,0.01
1176,0.01,0.01,0.01,0.01,0.01
1177,0.01,0.01,0.01,0.01,0.01
1178,0.03,0.03,0.03,0.03,0.03
1179,0.03,0.03,0.03,0.03,0.03
1180,0.03,0.03,0.03,0.03,0.03
1181,0.01,0.01,0.01,0.01,0.01
1182,0.01,0.01,0.01,0.01,0.01
1183,0.01,0.01,0.01,0.01,0.01
1184,0.01,0.01,0.01,0.01,0.01
1185,0.01,0.01,0.01,0.01,0.01
1186,0.01,0.01,0.01,0.01,0.03
1187,0.01,0.01,0.01,0.01,0.03
1188,0.01,0.03,0.03,0.03,0.03
1189,0.01,0.01,0.01,0.01,0.01
1190,0.01,0.01,0.01,0.01,0.01
1191,0.01,0.01,0.01,0.03,0.03
1192,0.01,0.01,0.01,0.01,0.01
1193,0.03,0.03,0.03,0.03,0.03
1194,0.01,0.01,0.01,0.01,0.01
1195,0.03,0.03,0.01,0.03,0.01
1196,0.01,0.01,0.01,0.01,0.01
1197,0.03,0.03,0.01,0.03,0.01
1198,0.03,0.05,0.03,0.05,0.03
1199,0.03,0.03,0.03,0.03,0.03
1200,0.01,0.01,0.01,0.01,0.01
1201,0.01,0.01,0.01,0.01,0.01
1202,0.01,0.01,0.01,0.01,0.01
1203,0.01,0.01,0.01,0.01,0.01
1204,0.01,0.01,0.01,0.01,0.01
1205,0.03,0.03,0.03,0.03,0.03
1206,0.01,0.01,0.01,0.01,0.01
1207,0.01,0.01,0.01,0.01,0.01
1208,0.01,0.01,0.01,0.01,0.01
1209,0.01,0.01,0.01,0.01,0.01
1210,0.01,0.01,0.01,0.03,0.01
1211,0.01,0.01,0.01,0.01,0.01
1212,0.03,0.03,0.03,0.03,0.03
1213,0.03,0.03,0.03,0.03,0.03
1214,0.01,0.01,0.01,0.01,0.01
1215,0.01,0.01,0.01,0.01,0.01
1216,0.01,0.01,0.01,0.01,0.01
1217,0.01,0.01,0.01,0.01,0.01
1218,0.05,0.05,0.03,0.05,0.03
1219,0.03,0.03,0.03,0.03,0.03
1220,0.03,0.01,0.03,0.03,0.03
1221,0.01,0.03,0.01,0.01,0.01
1222,0.01,0.01,0.01,0.01,0.01
1223,0.03,0.03,0.03,0.03,0.03
1224,0.01,0.01,0.01,0.01,0.01
1225,0.03,0.03,0.03,0.03,0.03
1226,0.01,0.01,0.01,0.01,0.01
1227,0.01,0.01,0.01,0.01,0.01
1228,0.01,0.01,0.01,0.01,0.01
1229,0.03,0.03,0.03,0.03,0.03
1230,0.03,0.03,0.03,0.03,0.03
1231,0.01,0.01,0.01,0.01,0.01
1232,0.01,0.01,0.01,0.01,0.01
1233,0.01,0.01,0.01,0.01,0.01
1234,0.05,0.05,0.05,0.05,0.05
1235,0.03,0.03,0.03,0.03,0.03
1236,0.05,0.05,0.03,0.05,0.05
1237,0.03,0.03,0.03,0.03,0.03
1238,0.03,0.03,0.03,0.03,0.03
1239,0.01,0.01,0.01,0.01,0.01
1240,0.01,0.01,0.01,0.01,0.01
1241,0.07,0.07,0.07,0.07,0.07
1242,0.07,0.07,,,
1243,0.03,0.05,0.03,0.03,0.03
1244,0.01,0.03,0.03,0.03,0.03
1245,0.01,0.01,0.01,0.01,0.01
1246,0.01,0.01,0.01,0.01,0.01
1247,0.03,0.03,0.03,0.03,0.03
1248,0.03,0.03,0.03,0.03,0.03
1249,0.01,0.01,0.01,0.01,0.01
1250,0.01,0.01,0.01,0.01,0.01
1251,0.01,0.01,0.01,0.01,0.01
1252,0.01,0.01,0.01,0.01,0.01
1253,0.03,0.01,0.03,0.01,0.01
1254,0.01,0.01,0.01,0.01,0.01
1255,0.01,0.01,0.01,0.01,0.01
1256,0.01,0.01,0.01,0.01,0.03
1257,0.01,0.01,0.01,0.01,0.01
